* Measurement data measured by REW V5.19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 65536-point spectrum using Rectangular window and 30 averages 
* Dated: Jan 12, 2019 11:00:58 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 65536-point spectrum using Rectangular window and 30 averages Input RMS 18.3 dB, 18.2 dBC, 8.6 dBA
* Measurement: Jan 12 11:00:58
* Smoothing: None
* Frequency Step: 0.7324219 Hz
* Start Frequency: 0.7324219 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
15424.805, -58.292, 0
15425.537, -59.572, 0
15426.270, -60.489, 0
15427.002, -59.177, 0
15427.734, -60.766, 0
15428.467, -56.922, 0
15429.199, -59.596, 0
15429.932, -58.672, 0
15430.664, -58.170, 0
15431.396, -58.338, 0
15432.129, -57.793, 0
15432.861, -58.776, 0
15433.594, -59.263, 0
15434.326, -54.781, 0
15435.059, -47.585, 0
15435.791, -57.791, 0
15436.523, -58.084, 0
15437.256, -59.077, 0
15437.988, -45.221, 0
15438.721, -60.271, 0
15439.453, -58.422, 0
15440.186, -59.425, 0
15440.918, -52.018, 0
15441.650, -58.792, 0
15442.383, -60.291, 0
15443.115, -59.264, 0
15443.848, -62.278, 0
15444.580, -59.598, 0
15445.312, -60.742, 0
15446.045, -57.921, 0
15446.777, -59.045, 0
15447.510, -58.990, 0
15448.242, -60.029, 0
15448.975, -59.815, 0
15449.707, -59.818, 0
15450.439, -59.086, 0
15451.172, -58.497, 0
15451.904, -58.177, 0
15452.637, -59.015, 0
15453.369, -58.609, 0
15454.102, -61.157, 0
15454.834, -60.778, 0
15455.566, -58.902, 0
15456.299, -59.403, 0
15457.031, -58.518, 0
15457.764, -56.144, 0
15458.496, -47.272, 0
15459.229, -57.082, 0
15459.961, -59.485, 0
15460.693, -59.218, 0
15461.426, -45.016, 0
15462.158, -59.263, 0
15462.891, -58.571, 0
15463.623, -59.524, 0
15464.355, -51.403, 0
15465.088, -58.951, 0
15465.820, -58.296, 0
15466.553, -59.916, 0
15467.285, -58.656, 0
15468.018, -60.124, 0
15468.750, -57.925, 0
15469.482, -59.463, 0
15470.215, -60.443, 0
15470.947, -57.997, 0
15471.680, -58.747, 0
15472.412, -58.981, 0
15473.145, -59.258, 0
15473.877, -60.010, 0
15474.609, -61.005, 0
15475.342, -58.365, 0
15476.074, -57.599, 0
15476.807, -58.753, 0
15477.539, -60.671, 0
15478.271, -57.854, 0
15479.004, -59.345, 0
15479.736, -59.940, 0
15480.469, -59.779, 0
15481.201, -57.271, 0
15481.934, -47.068, 0
15482.666, -59.926, 0
15483.398, -59.630, 0
15484.131, -60.927, 0
15484.863, -44.837, 0
15485.596, -60.832, 0
15486.328, -60.019, 0
15487.061, -58.566, 0
15487.793, -52.183, 0
15488.525, -60.292, 0
15489.258, -60.497, 0
15489.990, -60.583, 0
15490.723, -58.203, 0
15491.455, -59.807, 0
15492.188, -59.827, 0
15492.920, -58.179, 0
15493.652, -59.536, 0
15494.385, -60.009, 0
15495.117, -61.795, 0
15495.850, -60.593, 0
15496.582, -59.292, 0
15497.314, -59.889, 0
15498.047, -59.766, 0
15498.779, -59.296, 0
15499.512, -59.361, 0
15500.244, -59.813, 0
15500.977, -60.617, 0
15501.709, -60.742, 0
15502.441, -58.185, 0
15503.174, -58.858, 0
15503.906, -60.658, 0
15504.639, -59.042, 0
15505.371, -46.791, 0
15506.104, -58.895, 0
15506.836, -59.017, 0
15507.568, -60.562, 0
15508.301, -44.599, 0
15509.033, -59.691, 0
15509.766, -60.959, 0
15510.498, -58.025, 0
15511.230, -51.585, 0
15511.963, -58.653, 0
15512.695, -59.499, 0
15513.428, -60.762, 0
15514.160, -57.780, 0
15514.893, -58.783, 0
15515.625, -61.023, 0
15516.357, -59.062, 0
15517.090, -60.646, 0
15517.822, -57.722, 0
15518.555, -60.487, 0
15519.287, -57.741, 0
15520.020, -61.373, 0
15520.752, -60.629, 0
15521.484, -59.284, 0
15522.217, -57.885, 0
15522.949, -58.975, 0
15523.682, -58.701, 0
15524.414, -59.641, 0
15525.146, -58.925, 0
15525.879, -57.547, 0
15526.611, -60.786, 0
15527.344, -60.714, 0
15528.076, -58.173, 0
15528.809, -46.329, 0
15529.541, -58.808, 0
15530.273, -59.550, 0
15531.006, -60.296, 0
15531.738, -45.361, 0
15532.471, -58.919, 0
15533.203, -59.679, 0
15533.936, -58.080, 0
15534.668, -52.359, 0
15535.400, -60.560, 0
15536.133, -61.470, 0
15536.865, -59.990, 0
15537.598, -60.166, 0
15538.330, -60.289, 0
15539.062, -59.839, 0
15539.795, -59.740, 0
15540.527, -58.049, 0
15541.260, -57.726, 0
15541.992, -61.404, 0
15542.725, -61.144, 0
15543.457, -58.997, 0
15544.189, -60.085, 0
15544.922, -60.112, 0
15545.654, -59.470, 0
15546.387, -58.747, 0
15547.119, -58.398, 0
15547.852, -59.414, 0
15548.584, -59.530, 0
15549.316, -57.382, 0
15550.049, -61.874, 0
15550.781, -60.294, 0
15551.514, -59.561, 0
15552.246, -46.532, 0
15552.979, -59.507, 0
15553.711, -58.679, 0
15554.443, -57.904, 0
15555.176, -45.057, 0
15555.908, -58.474, 0
15556.641, -60.107, 0
15557.373, -60.032, 0
15558.105, -53.581, 0
15558.838, -58.926, 0
15559.570, -59.197, 0
15560.303, -58.717, 0
15561.035, -58.247, 0
15561.768, -59.373, 0
15562.500, -60.810, 0
15563.232, -60.015, 0
15563.965, -59.314, 0
15564.697, -59.231, 0
15565.430, -59.664, 0
15566.162, -59.634, 0
15566.895, -61.534, 0
15567.627, -60.450, 0
15568.359, -60.508, 0
15569.092, -59.248, 0
15569.824, -58.681, 0
15570.557, -59.174, 0
15571.289, -58.498, 0
15572.021, -59.853, 0
15572.754, -58.004, 0
15573.486, -60.770, 0
15574.219, -61.946, 0
15574.951, -59.038, 0
15575.684, -45.881, 0
15576.416, -59.908, 0
15577.148, -58.767, 0
15577.881, -58.800, 0
15578.613, -45.196, 0
15579.346, -58.475, 0
15580.078, -59.557, 0
15580.811, -59.319, 0
15581.543, -52.914, 0
15582.275, -57.537, 0
15583.008, -60.486, 0
15583.740, -58.401, 0
15584.473, -59.477, 0
15585.205, -57.530, 0
15585.938, -59.708, 0
15586.670, -60.536, 0
15587.402, -60.887, 0
15588.135, -57.188, 0
15588.867, -59.642, 0
15589.600, -59.731, 0
15590.332, -61.199, 0
15591.064, -61.812, 0
15591.797, -59.545, 0
15592.529, -59.129, 0
15593.262, -57.383, 0
15593.994, -59.405, 0
15594.727, -61.429, 0
15595.459, -59.731, 0
15596.191, -56.990, 0
15596.924, -60.220, 0
15597.656, -59.814, 0
15598.389, -61.231, 0
15599.121, -46.396, 0
15599.854, -60.951, 0
15600.586, -59.497, 0
15601.318, -58.450, 0
15602.051, -45.704, 0
15602.783, -57.003, 0
15603.516, -57.808, 0
15604.248, -57.530, 0
15604.980, -53.156, 0
15605.713, -56.970, 0
15606.445, -58.671, 0
15607.178, -59.723, 0
15607.910, -59.661, 0
15608.643, -58.905, 0
15609.375, -60.185, 0
15610.107, -58.105, 0
15610.840, -59.693, 0
15611.572, -56.916, 0
15612.305, -59.217, 0
15613.037, -59.062, 0
15613.770, -59.111, 0
15614.502, -59.396, 0
15615.234, -60.581, 0
15615.967, -59.527, 0
15616.699, -58.853, 0
15617.432, -58.960, 0
15618.164, -57.842, 0
15618.896, -57.996, 0
15619.629, -57.104, 0
15620.361, -59.700, 0
15621.094, -60.139, 0
15621.826, -58.981, 0
15622.559, -46.280, 0
15623.291, -59.963, 0
15624.023, -59.642, 0
15624.756, -58.596, 0
15625.488, -45.850, 0
15626.221, -56.871, 0
15626.953, -58.372, 0
15627.686, -59.045, 0
15628.418, -54.410, 0
15629.150, -56.444, 0
15629.883, -58.792, 0
15630.615, -59.435, 0
15631.348, -58.839, 0
15632.080, -59.378, 0
15632.812, -58.862, 0
15633.545, -58.322, 0
15634.277, -60.991, 0
15635.010, -57.857, 0
15635.742, -62.737, 0
15636.475, -58.724, 0
15637.207, -59.182, 0
15637.939, -59.576, 0
15638.672, -60.072, 0
15639.404, -59.665, 0
15640.137, -58.996, 0
15640.869, -60.496, 0
15641.602, -60.440, 0
15642.334, -61.761, 0
15643.066, -56.537, 0
15643.799, -58.866, 0
15644.531, -60.418, 0
15645.264, -59.754, 0
15645.996, -47.018, 0
15646.729, -59.312, 0
15647.461, -60.058, 0
15648.193, -57.114, 0
15648.926, -45.774, 0
15649.658, -54.564, 0
15650.391, -59.082, 0
15651.123, -57.979, 0
15651.855, -53.267, 0
15652.588, -55.685, 0
15653.320, -58.638, 0
15654.053, -60.894, 0
15654.785, -60.021, 0
15655.518, -60.213, 0
15656.250, -60.782, 0
15656.982, -59.840, 0
15657.715, -59.452, 0
15658.447, -59.178, 0
15659.180, -60.314, 0
15659.912, -60.296, 0
15660.645, -61.613, 0
15661.377, -59.053, 0
15662.109, -58.853, 0
15662.842, -58.299, 0
15663.574, -58.874, 0
15664.307, -60.079, 0
15665.039, -58.840, 0
15665.771, -59.794, 0
15666.504, -57.851, 0
15667.236, -60.657, 0
15667.969, -60.848, 0
15668.701, -59.598, 0
15669.434, -46.283, 0
15670.166, -58.899, 0
15670.898, -59.062, 0
15671.631, -56.423, 0
15672.363, -46.000, 0
15673.096, -54.133, 0
15673.828, -58.732, 0
15674.561, -57.316, 0
15675.293, -53.838, 0
15676.025, -55.821, 0
15676.758, -58.726, 0
15677.490, -59.309, 0
15678.223, -59.193, 0
15678.955, -58.376, 0
15679.688, -60.321, 0
15680.420, -59.778, 0
15681.152, -61.217, 0
15681.885, -58.298, 0
15682.617, -59.219, 0
15683.350, -61.517, 0
15684.082, -61.736, 0
15684.814, -59.063, 0
15685.547, -58.560, 0
15686.279, -59.632, 0
15687.012, -56.825, 0
15687.744, -60.461, 0
15688.477, -60.359, 0
15689.209, -60.497, 0
15689.941, -56.931, 0
15690.674, -61.019, 0
15691.406, -59.400, 0
15692.139, -58.961, 0
15692.871, -46.387, 0
15693.604, -58.231, 0
15694.336, -58.686, 0
15695.068, -57.315, 0
15695.801, -46.010, 0
15696.533, -52.848, 0
15697.266, -57.561, 0
15697.998, -57.653, 0
15698.730, -54.361, 0
15699.463, -55.807, 0
15700.195, -59.635, 0
15700.928, -59.401, 0
15701.660, -60.851, 0
15702.393, -59.455, 0
15703.125, -62.273, 0
15703.857, -58.932, 0
15704.590, -59.551, 0
15705.322, -58.122, 0
15706.055, -59.573, 0
15706.787, -60.730, 0
15707.520, -59.575, 0
15708.252, -61.044, 0
15708.984, -60.901, 0
15709.717, -60.024, 0
15710.449, -57.746, 0
15711.182, -59.260, 0
15711.914, -59.628, 0
15712.646, -61.225, 0
15713.379, -56.323, 0
15714.111, -59.641, 0
15714.844, -59.302, 0
15715.576, -59.095, 0
15716.309, -46.840, 0
15717.041, -57.822, 0
15717.773, -59.092, 0
15718.506, -56.935, 0
15719.238, -46.717, 0
15719.971, -52.327, 0
15720.703, -56.588, 0
15721.436, -59.209, 0
15722.168, -56.773, 0
15722.900, -54.093, 0
15723.633, -57.973, 0
15724.365, -58.922, 0
15725.098, -59.777, 0
15725.830, -57.721, 0
15726.562, -59.274, 0
15727.295, -61.108, 0
15728.027, -59.362, 0
15728.760, -56.114, 0
15729.492, -58.640, 0
15730.225, -60.367, 0
15730.957, -60.657, 0
15731.689, -59.597, 0
15732.422, -60.301, 0
15733.154, -60.084, 0
15733.887, -56.899, 0
15734.619, -59.454, 0
15735.352, -59.751, 0
15736.084, -63.313, 0
15736.816, -57.168, 0
15737.549, -60.741, 0
15738.281, -60.229, 0
15739.014, -59.641, 0
15739.746, -46.728, 0
15740.479, -56.945, 0
15741.211, -58.191, 0
15741.943, -56.057, 0
15742.676, -46.936, 0
15743.408, -51.279, 0
15744.141, -57.582, 0
15744.873, -57.506, 0
15745.605, -57.549, 0
15746.338, -55.016, 0
15747.070, -58.900, 0
15747.803, -60.092, 0
15748.535, -62.038, 0
15749.268, -59.024, 0
15750.000, -59.514, 0
15750.732, -59.478, 0
15751.465, -58.890, 0
15752.197, -57.552, 0
15752.930, -60.316, 0
15753.662, -60.042, 0
15754.395, -59.713, 0
15755.127, -58.437, 0
15755.859, -58.994, 0
15756.592, -59.582, 0
15757.324, -56.452, 0
15758.057, -57.883, 0
15758.789, -58.337, 0
15759.521, -60.828, 0
15760.254, -57.577, 0
15760.986, -60.846, 0
15761.719, -61.301, 0
15762.451, -58.036, 0
15763.184, -47.134, 0
15763.916, -57.109, 0
15764.648, -58.633, 0
15765.381, -56.384, 0
15766.113, -47.427, 0
15766.846, -51.256, 0
15767.578, -58.232, 0
15768.311, -56.840, 0
15769.043, -55.615, 0
15769.775, -53.598, 0
15770.508, -59.271, 0
15771.240, -60.126, 0
15771.973, -60.106, 0
15772.705, -57.852, 0
15773.438, -60.824, 0
15774.170, -60.822, 0
15774.902, -59.009, 0
15775.635, -56.622, 0
15776.367, -60.885, 0
15777.100, -60.195, 0
15777.832, -60.489, 0
15778.564, -59.669, 0
15779.297, -59.009, 0
15780.029, -59.385, 0
15780.762, -56.768, 0
15781.494, -59.248, 0
15782.227, -59.856, 0
15782.959, -60.535, 0
15783.691, -57.737, 0
15784.424, -60.219, 0
15785.156, -58.238, 0
15785.889, -58.323, 0
15786.621, -47.260, 0
15787.354, -55.725, 0
15788.086, -58.746, 0
15788.818, -55.857, 0
15789.551, -47.834, 0
15790.283, -50.164, 0
15791.016, -58.052, 0
15791.748, -57.491, 0
15792.480, -56.286, 0
15793.213, -53.848, 0
15793.945, -59.185, 0
15794.678, -58.078, 0
15795.410, -60.080, 0
15796.143, -58.859, 0
15796.875, -60.414, 0
15797.607, -60.120, 0
15798.340, -59.705, 0
15799.072, -56.774, 0
15799.805, -61.143, 0
15800.537, -61.027, 0
15801.270, -59.017, 0
15802.002, -60.818, 0
15802.734, -59.554, 0
15803.467, -59.611, 0
15804.199, -57.048, 0
15804.932, -59.893, 0
15805.664, -58.911, 0
15806.396, -61.562, 0
15807.129, -56.205, 0
15807.861, -59.431, 0
15808.594, -59.987, 0
15809.326, -57.976, 0
15810.059, -47.196, 0
15810.791, -54.746, 0
15811.523, -56.961, 0
15812.256, -54.874, 0
15812.988, -48.529, 0
15813.721, -49.537, 0
15814.453, -56.036, 0
15815.186, -57.523, 0
15815.918, -56.253, 0
15816.650, -52.377, 0
15817.383, -58.944, 0
15818.115, -59.797, 0
15818.848, -59.734, 0
15819.580, -58.535, 0
15820.312, -58.734, 0
15821.045, -57.566, 0
15821.777, -59.054, 0
15822.510, -55.948, 0
15823.242, -60.914, 0
15823.975, -59.863, 0
15824.707, -59.397, 0
15825.439, -60.776, 0
15826.172, -59.011, 0
15826.904, -59.347, 0
15827.637, -56.048, 0
15828.369, -59.046, 0
15829.102, -60.427, 0
15829.834, -59.316, 0
15830.566, -57.776, 0
15831.299, -58.258, 0
15832.031, -58.956, 0
15832.764, -58.123, 0
15833.496, -47.692, 0
15834.229, -54.085, 0
15834.961, -56.685, 0
15835.693, -56.492, 0
15836.426, -48.175, 0
15837.158, -48.282, 0
15837.891, -57.022, 0
15838.623, -58.172, 0
15839.355, -56.858, 0
15840.088, -53.567, 0
15840.820, -59.197, 0
15841.553, -58.788, 0
15842.285, -59.457, 0
15843.018, -57.972, 0
15843.750, -59.372, 0
15844.482, -59.857, 0
15845.215, -61.006, 0
15845.947, -57.847, 0
15846.680, -60.000, 0
15847.412, -60.060, 0
15848.145, -59.292, 0
15848.877, -58.564, 0
15849.609, -60.065, 0
15850.342, -60.814, 0
15851.074, -55.763, 0
15851.807, -59.832, 0
15852.539, -60.262, 0
15853.271, -58.869, 0
15854.004, -57.818, 0
15854.736, -60.483, 0
15855.469, -59.984, 0
15856.201, -57.837, 0
15856.934, -47.643, 0
15857.666, -53.419, 0
15858.398, -57.563, 0
15859.131, -56.806, 0
15859.863, -49.626, 0
15860.596, -48.180, 0
15861.328, -56.382, 0
15862.061, -58.120, 0
15862.793, -58.137, 0
15863.525, -54.660, 0
15864.258, -57.906, 0
15864.990, -62.224, 0
15865.723, -58.042, 0
15866.455, -57.952, 0
15867.188, -59.954, 0
15867.920, -59.456, 0
15868.652, -59.650, 0
15869.385, -58.125, 0
15870.117, -57.491, 0
15870.850, -59.755, 0
15871.582, -58.943, 0
15872.314, -59.356, 0
15873.047, -59.229, 0
15873.779, -58.839, 0
15874.512, -56.904, 0
15875.244, -59.165, 0
15875.977, -61.264, 0
15876.709, -58.070, 0
15877.441, -57.196, 0
15878.174, -59.265, 0
15878.906, -58.577, 0
15879.639, -56.884, 0
15880.371, -48.310, 0
15881.104, -52.676, 0
15881.836, -59.086, 0
15882.568, -56.362, 0
15883.301, -49.914, 0
15884.033, -47.758, 0
15884.766, -56.439, 0
15885.498, -57.718, 0
15886.230, -57.480, 0
15886.963, -51.627, 0
15887.695, -58.059, 0
15888.428, -59.349, 0
15889.160, -59.273, 0
15889.893, -58.470, 0
15890.625, -59.194, 0
15891.357, -59.051, 0
15892.090, -60.029, 0
15892.822, -58.202, 0
15893.555, -61.156, 0
15894.287, -59.967, 0
15895.020, -58.344, 0
15895.752, -59.981, 0
15896.484, -61.458, 0
15897.217, -60.569, 0
15897.949, -57.495, 0
15898.682, -60.273, 0
15899.414, -59.841, 0
15900.146, -59.815, 0
15900.879, -57.435, 0
15901.611, -59.166, 0
15902.344, -59.096, 0
15903.076, -56.864, 0
15903.809, -48.776, 0
15904.541, -51.906, 0
15905.273, -55.927, 0
15906.006, -57.528, 0
15906.738, -50.997, 0
15907.471, -47.076, 0
15908.203, -55.172, 0
15908.936, -57.690, 0
15909.668, -59.170, 0
15910.400, -52.691, 0
15911.133, -60.078, 0
15911.865, -60.051, 0
15912.598, -60.346, 0
15913.330, -57.289, 0
15914.062, -59.368, 0
15914.795, -59.477, 0
15915.527, -57.766, 0
15916.260, -59.098, 0
15916.992, -63.112, 0
15917.725, -60.278, 0
15918.457, -58.261, 0
15919.189, -60.068, 0
15919.922, -60.352, 0
15920.654, -62.804, 0
15921.387, -58.109, 0
15922.119, -60.129, 0
15922.852, -60.843, 0
15923.584, -59.465, 0
15924.316, -56.613, 0
15925.049, -58.731, 0
15925.781, -58.669, 0
15926.514, -58.233, 0
15927.246, -48.772, 0
15927.979, -50.892, 0
15928.711, -57.437, 0
15929.443, -55.629, 0
15930.176, -51.377, 0
15930.908, -47.203, 0
15931.641, -56.011, 0
15932.373, -58.314, 0
15933.105, -59.253, 0
15933.838, -51.804, 0
15934.570, -60.597, 0
15935.303, -59.121, 0
15936.035, -59.315, 0
15936.768, -57.964, 0
15937.500, -58.611, 0
15938.232, -59.859, 0
15938.965, -57.673, 0
15939.697, -58.376, 0
15940.430, -60.004, 0
15941.162, -59.704, 0
15941.895, -58.116, 0
15942.627, -59.835, 0
15943.359, -59.746, 0
15944.092, -59.840, 0
15944.824, -55.142, 0
15945.557, -59.506, 0
15946.289, -59.650, 0
15947.021, -60.691, 0
15947.754, -56.462, 0
15948.486, -58.776, 0
15949.219, -59.384, 0
15949.951, -57.670, 0
15950.684, -49.523, 0
15951.416, -50.437, 0
15952.148, -56.054, 0
15952.881, -57.708, 0
15953.613, -52.334, 0
15954.346, -46.357, 0
15955.078, -55.168, 0
15955.811, -57.468, 0
15956.543, -58.205, 0
15957.275, -51.448, 0
15958.008, -58.467, 0
15958.740, -61.637, 0
15959.473, -57.656, 0
15960.205, -58.078, 0
15960.938, -58.917, 0
15961.670, -59.187, 0
15962.402, -59.816, 0
15963.135, -58.499, 0
15963.867, -59.795, 0
15964.600, -59.646, 0
15965.332, -58.052, 0
15966.064, -58.179, 0
15966.797, -58.325, 0
15967.529, -60.845, 0
15968.262, -57.458, 0
15968.994, -58.013, 0
15969.727, -58.207, 0
15970.459, -59.760, 0
15971.191, -57.887, 0
15971.924, -57.326, 0
15972.656, -57.856, 0
15973.389, -57.110, 0
15974.121, -50.023, 0
15974.854, -50.910, 0
15975.586, -57.088, 0
15976.318, -57.673, 0
15977.051, -53.299, 0
15977.783, -46.192, 0
15978.516, -57.166, 0
15979.248, -57.956, 0
15979.980, -59.596, 0
15980.713, -52.057, 0
15981.445, -60.860, 0
15982.178, -60.792, 0
15982.910, -59.379, 0
15983.643, -59.477, 0
15984.375, -60.682, 0
15985.107, -59.589, 0
15985.840, -59.556, 0
15986.572, -57.523, 0
15987.305, -60.357, 0
15988.037, -60.340, 0
15988.770, -60.029, 0
15989.502, -61.093, 0
15990.234, -60.840, 0
15990.967, -59.266, 0
15991.699, -56.318, 0
15992.432, -59.337, 0
15993.164, -57.782, 0
15993.896, -59.152, 0
15994.629, -56.735, 0
15995.361, -59.676, 0
15996.094, -57.290, 0
15996.826, -58.369, 0
15997.559, -50.300, 0
15998.291, -49.069, 0
15999.023, -55.564, 0
15999.756, -58.873, 0
16000.488, -54.075, 0
16001.221, -45.372, 0
16001.953, -56.588, 0
16002.686, -59.633, 0
16003.418, -59.029, 0
16004.150, -53.266, 0
16004.883, -59.595, 0
16005.615, -59.684, 0
16006.348, -60.062, 0
16007.080, -59.004, 0
16007.812, -59.930, 0
16008.545, -59.778, 0
16009.277, -57.537, 0
16010.010, -59.918, 0
16010.742, -60.708, 0
16011.475, -60.505, 0
16012.207, -59.632, 0
16012.939, -59.469, 0
16013.672, -59.597, 0
16014.404, -60.978, 0
16015.137, -57.712, 0
16015.869, -60.822, 0
16016.602, -60.072, 0
16017.334, -60.854, 0
16018.066, -59.419, 0
16018.799, -58.973, 0
16019.531, -57.320, 0
16020.264, -57.202, 0
16020.996, -51.029, 0
16021.729, -49.289, 0
16022.461, -57.076, 0
16023.193, -57.389, 0
16023.926, -54.816, 0
16024.658, -45.448, 0
16025.391, -57.838, 0
16026.123, -58.075, 0
16026.855, -59.931, 0
16027.588, -51.568, 0
16028.320, -59.701, 0
16029.053, -59.386, 0
16029.785, -60.053, 0
16030.518, -59.436, 0
16031.250, -61.182, 0
16031.982, -61.441, 0
16032.715, -58.227, 0
16033.447, -57.517, 0
16034.180, -58.149, 0
16034.912, -58.356, 0
16035.645, -60.395, 0
16036.377, -60.274, 0
16037.109, -59.930, 0
16037.842, -60.404, 0
16038.574, -57.617, 0
16039.307, -60.272, 0
16040.039, -58.443, 0
16040.771, -59.242, 0
16041.504, -57.849, 0
16042.236, -59.931, 0
16042.969, -59.300, 0
16043.701, -56.361, 0
16044.434, -51.452, 0
16045.166, -48.684, 0
16045.898, -57.042, 0
16046.631, -58.061, 0
16047.363, -55.898, 0
16048.096, -45.763, 0
16048.828, -58.236, 0
16049.561, -59.410, 0
16050.293, -60.663, 0
16051.025, -50.934, 0
16051.758, -60.172, 0
16052.490, -60.715, 0
16053.223, -60.409, 0
16053.955, -60.831, 0
16054.688, -60.645, 0
16055.420, -59.150, 0
16056.152, -57.953, 0
16056.885, -58.070, 0
16057.617, -57.982, 0
16058.350, -61.045, 0
16059.082, -59.117, 0
16059.814, -59.811, 0
16060.547, -60.771, 0
16061.279, -58.905, 0
16062.012, -57.088, 0
16062.744, -59.273, 0
16063.477, -59.882, 0
16064.209, -57.716, 0
16064.941, -56.728, 0
16065.674, -58.615, 0
16066.406, -60.230, 0
16067.139, -57.069, 0
16067.871, -51.764, 0
16068.604, -47.700, 0
16069.336, -57.014, 0
16070.068, -58.946, 0
16070.801, -57.454, 0
16071.533, -45.256, 0
16072.266, -58.550, 0
16072.998, -58.497, 0
16073.730, -59.371, 0
16074.463, -52.043, 0
16075.195, -60.489, 0
16075.928, -59.062, 0
16076.660, -60.920, 0
16077.393, -59.499, 0
16078.125, -60.264, 0
16078.857, -59.516, 0
16079.590, -57.888, 0
16080.322, -57.689, 0
16081.055, -61.266, 0
16081.787, -58.745, 0
16082.520, -58.100, 0
16083.252, -60.339, 0
16083.984, -59.134, 0
16084.717, -59.795, 0
16085.449, -56.512, 0
16086.182, -58.951, 0
16086.914, -59.914, 0
16087.646, -60.015, 0
16088.379, -58.141, 0
16089.111, -59.062, 0
16089.844, -59.880, 0
16090.576, -57.653, 0
16091.309, -52.962, 0
16092.041, -47.704, 0
16092.773, -58.497, 0
16093.506, -57.617, 0
16094.238, -58.586, 0
16094.971, -45.290, 0
16095.703, -58.756, 0
16096.436, -60.368, 0
16097.168, -59.143, 0
16097.900, -52.489, 0
16098.633, -59.475, 0
16099.365, -59.846, 0
16100.098, -58.420, 0
16100.830, -58.893, 0
16101.562, -59.401, 0
16102.295, -60.113, 0
16103.027, -58.350, 0
16103.760, -60.623, 0
16104.492, -58.847, 0
16105.225, -59.698, 0
16105.957, -59.174, 0
16106.689, -62.526, 0
16107.422, -59.593, 0
16108.154, -59.087, 0
16108.887, -56.151, 0
16109.619, -59.855, 0
16110.352, -60.064, 0
16111.084, -63.245, 0
16111.816, -59.446, 0
16112.549, -57.970, 0
16113.281, -60.730, 0
16114.014, -57.089, 0
16114.746, -53.747, 0
16115.479, -46.949, 0
16116.211, -56.811, 0
16116.943, -57.368, 0
16117.676, -57.652, 0
16118.408, -45.076, 0
16119.141, -58.682, 0
16119.873, -60.062, 0
16120.605, -59.533, 0
16121.338, -51.932, 0
16122.070, -61.040, 0
16122.803, -62.365, 0
16123.535, -60.837, 0
16124.268, -59.026, 0
16125.000, -60.132, 0
16125.732, -58.291, 0
16126.465, -59.655, 0
16127.197, -60.676, 0
16127.930, -60.200, 0
16128.662, -60.060, 0
16129.395, -60.296, 0
16130.127, -59.794, 0
16130.859, -59.837, 0
16131.592, -60.212, 0
16132.324, -58.343, 0
16133.057, -58.944, 0
16133.789, -57.984, 0
16134.521, -59.055, 0
16135.254, -58.224, 0
16135.986, -58.900, 0
16136.719, -59.245, 0
16137.451, -57.622, 0
16138.184, -55.652, 0
16138.916, -47.585, 0
16139.648, -56.189, 0
16140.381, -59.462, 0
16141.113, -59.543, 0
16141.846, -44.934, 0
16142.578, -58.990, 0
16143.311, -60.485, 0
16144.043, -60.153, 0
16144.775, -51.609, 0
16145.508, -60.042, 0
16146.240, -60.015, 0
16146.973, -59.570, 0
16147.705, -58.727, 0
16148.438, -59.514, 0
16149.170, -60.285, 0
16149.902, -58.689, 0
